=> using pytorch pre-trained teacher model 'conv4'
process data from /home/dvspanos/nikos/ca2d/artifacts/rded_sets/bench_tin_conv_el2nw10_ipc10
load data successfully
TRAIN Iter 212: loss = 0.002648,	Top-1 err = 92.200000,	Top-5 err = 76.550000,	train_time = 2.451301
TRAIN Iter 213: loss = 0.002653,	Top-1 err = 92.900000,	Top-5 err = 76.700000,	train_time = 2.462751
TRAIN Iter 214: loss = 0.002704,	Top-1 err = 92.700000,	Top-5 err = 74.050000,	train_time = 2.508077
TRAIN Iter 215: loss = 0.002785,	Top-1 err = 93.450000,	Top-5 err = 77.650000,	train_time = 2.454334
TRAIN Iter 216: loss = 0.002727,	Top-1 err = 93.550000,	Top-5 err = 79.800000,	train_time = 2.492975
TRAIN Iter 217: loss = 0.002828,	Top-1 err = 93.300000,	Top-5 err = 78.500000,	train_time = 2.475421
TRAIN Iter 218: loss = 0.002706,	Top-1 err = 91.450000,	Top-5 err = 73.350000,	train_time = 2.468800
TRAIN Iter 219: loss = 0.002728,	Top-1 err = 93.100000,	Top-5 err = 77.700000,	train_time = 2.492094
TRAIN Iter 220: loss = 0.002762,	Top-1 err = 92.100000,	Top-5 err = 78.150000,	train_time = 2.457230
TRAIN Iter 221: loss = 0.002786,	Top-1 err = 93.850000,	Top-5 err = 79.200000,	train_time = 2.486483
TRAIN Iter 222: loss = 0.002706,	Top-1 err = 91.900000,	Top-5 err = 76.100000,	train_time = 2.491708
TRAIN Iter 223: loss = 0.002748,	Top-1 err = 92.500000,	Top-5 err = 77.550000,	train_time = 2.430575
TRAIN Iter 224: loss = 0.002616,	Top-1 err = 90.900000,	Top-5 err = 73.000000,	train_time = 2.462516
TRAIN Iter 225: loss = 0.002668,	Top-1 err = 92.500000,	Top-5 err = 76.450000,	train_time = 2.451050
